date,canton_code,canton_names,bag_falle,bag_tode,bag_cum_falle,bag_cum_tode,bag_hosp,bag_cum_hosp,date_t0,t,NUTS3
2020-05-14,JU,Jura,0,0,205,4,0,49,2020-02-26,79,CH025
2020-05-15,JU,Jura,0,0,205,4,0,49,2020-02-26,80,CH025
2020-05-16,JU,Jura,0,0,205,4,0,49,2020-02-26,81,CH025
2020-05-17,JU,Jura,0,0,205,4,1,50,2020-02-26,82,CH025
2020-05-18,JU,Jura,1,0,206,4,0,50,2020-02-26,83,CH025
2020-05-19,JU,Jura,0,0,206,4,0,50,2020-02-26,84,CH025
2020-05-20,JU,Jura,0,0,206,4,0,50,2020-02-26,85,CH025
2020-05-21,JU,Jura,0,0,206,4,2,52,2020-02-26,86,CH025
2020-05-22,JU,Jura,0,0,206,4,0,52,2020-02-26,87,CH025
2020-05-23,JU,Jura,0,0,206,4,0,52,2020-02-26,88,CH025
2020-02-24,LU,Luzern,0,0,0,0,0,0,2020-03-03,-7,CH061
2020-02-25,LU,Luzern,0,0,0,0,0,0,2020-03-03,-6,CH061
2020-02-26,LU,Luzern,0,0,0,0,0,0,2020-03-03,-5,CH061
2020-02-27,LU,Luzern,0,0,0,0,0,0,2020-03-03,-4,CH061
2020-02-28,LU,Luzern,0,0,0,0,0,0,2020-03-03,-3,CH061
2020-02-29,LU,Luzern,0,0,0,0,0,0,2020-03-03,-2,CH061
2020-03-01,LU,Luzern,0,0,0,0,0,0,2020-03-03,-1,CH061
2020-03-02,LU,Luzern,0,0,0,0,0,0,2020-03-03,0,CH061
2020-03-03,LU,Luzern,1,0,1,0,0,0,2020-03-03,1,CH061
2020-03-04,LU,Luzern,3,0,4,0,1,1,2020-03-03,2,CH061
2020-03-05,LU,Luzern,0,0,4,0,0,1,2020-03-03,3,CH061
2020-03-06,LU,Luzern,2,0,6,0,0,1,2020-03-03,4,CH061
2020-03-07,LU,Luzern,0,0,6,0,0,1,2020-03-03,5,CH061
2020-03-08,LU,Luzern,1,0,7,0,0,1,2020-03-03,6,CH061
2020-03-09,LU,Luzern,1,0,8,0,0,1,2020-03-03,7,CH061
2020-03-10,LU,Luzern,2,0,10,0,1,2,2020-03-03,8,CH061
2020-03-11,LU,Luzern,3,0,13,0,1,3,2020-03-03,9,CH061
2020-03-12,LU,Luzern,7,0,20,0,1,4,2020-03-03,10,CH061
2020-03-13,LU,Luzern,4,0,24,0,1,5,2020-03-03,11,CH061
2020-03-14,LU,Luzern,8,0,32,0,2,7,2020-03-03,12,CH061
2020-03-15,LU,Luzern,5,0,37,0,1,8,2020-03-03,13,CH061
2020-03-16,LU,Luzern,24,0,61,0,0,8,2020-03-03,14,CH061
2020-03-17,LU,Luzern,25,0,86,0,1,9,2020-03-03,15,CH061
2020-03-18,LU,Luzern,32,0,118,0,0,9,2020-03-03,16,CH061
2020-03-19,LU,Luzern,14,0,132,0,1,10,2020-03-03,17,CH061
2020-03-20,LU,Luzern,26,0,158,0,0,10,2020-03-03,18,CH061
2020-03-21,LU,Luzern,13,1,171,1,2,12,2020-03-03,19,CH061
2020-03-22,LU,Luzern,15,0,186,1,5,17,2020-03-03,20,CH061
2020-03-23,LU,Luzern,42,0,228,1,1,18,2020-03-03,21,CH061
2020-03-24,LU,Luzern,22,1,250,2,2,20,2020-03-03,22,CH061
2020-03-25,LU,Luzern,24,1,274,3,6,26,2020-03-03,23,CH061
2020-03-26,LU,Luzern,46,0,320,3,3,29,2020-03-03,24,CH061
2020-03-27,LU,Luzern,20,0,340,3,2,31,2020-03-03,25,CH061
2020-03-28,LU,Luzern,12,2,352,5,1,32,2020-03-03,26,CH061
2020-03-29,LU,Luzern,12,1,364,6,2,34,2020-03-03,27,CH061
2020-03-30,LU,Luzern,24,1,388,7,1,35,2020-03-03,28,CH061
2020-03-31,LU,Luzern,22,0,410,7,0,35,2020-03-03,29,CH061
2020-04-01,LU,Luzern,20,0,430,7,2,37,2020-03-03,30,CH061
2020-04-02,LU,Luzern,21,0,451,7,0,37,2020-03-03,31,CH061
2020-04-03,LU,Luzern,23,0,474,7,4,41,2020-03-03,32,CH061
2020-04-04,LU,Luzern,13,2,487,9,2,43,2020-03-03,33,CH061
2020-04-05,LU,Luzern,4,0,491,9,2,45,2020-03-03,34,CH061
2020-04-06,LU,Luzern,10,0,501,9,0,45,2020-03-03,35,CH061
2020-04-07,LU,Luzern,16,0,517,9,0,45,2020-03-03,36,CH061
2020-04-08,LU,Luzern,17,0,534,9,1,46,2020-03-03,37,CH061
2020-04-09,LU,Luzern,14,0,548,9,2,48,2020-03-03,38,CH061
2020-04-10,LU,Luzern,7,2,555,11,0,48,2020-03-03,39,CH061
2020-04-11,LU,Luzern,3,1,558,12,2,50,2020-03-03,40,CH061
2020-04-12,LU,Luzern,6,0,564,12,2,52,2020-03-03,41,CH061
2020-04-13,LU,Luzern,6,1,570,13,0,52,2020-03-03,42,CH061
2020-04-14,LU,Luzern,5,1,575,14,1,53,2020-03-03,43,CH061
2020-04-15,LU,Luzern,4,0,579,14,0,53,2020-03-03,44,CH061
2020-04-16,LU,Luzern,14,1,593,15,2,55,2020-03-03,45,CH061
2020-04-17,LU,Luzern,10,1,603,16,3,58,2020-03-03,46,CH061
2020-04-18,LU,Luzern,9,0,612,16,0,58,2020-03-03,47,CH061
2020-04-19,LU,Luzern,3,0,615,16,0,58,2020-03-03,48,CH061
2020-04-20,LU,Luzern,6,0,621,16,1,59,2020-03-03,49,CH061
2020-04-21,LU,Luzern,6,0,627,16,2,61,2020-03-03,50,CH061
2020-04-22,LU,Luzern,7,0,634,16,0,61,2020-03-03,51,CH061
2020-04-23,LU,Luzern,5,1,639,17,0,61,2020-03-03,52,CH061
2020-04-24,LU,Luzern,8,0,647,17,1,62,2020-03-03,53,CH061
2020-04-25,LU,Luzern,3,0,650,17,0,62,2020-03-03,54,CH061
2020-04-26,LU,Luzern,5,1,655,18,1,63,2020-03-03,55,CH061
2020-04-27,LU,Luzern,7,0,662,18,0,63,2020-03-03,56,CH061
2020-04-28,LU,Luzern,5,0,667,18,0,63,2020-03-03,57,CH061
2020-04-29,LU,Luzern,9,0,676,18,2,65,2020-03-03,58,CH061
2020-04-30,LU,Luzern,2,0,678,18,0,65,2020-03-03,59,CH061
2020-05-01,LU,Luzern,1,1,679,19,0,65,2020-03-03,60,CH061
2020-05-02,LU,Luzern,0,0,679,19,0,65,2020-03-03,61,CH061
2020-05-03,LU,Luzern,0,1,679,20,1,66,2020-03-03,62,CH061
2020-05-04,LU,Luzern,2,0,681,20,0,66,2020-03-03,63,CH061
2020-05-05,LU,Luzern,1,0,682,20,0,66,2020-03-03,64,CH061
2020-05-06,LU,Luzern,3,0,685,20,0,66,2020-03-03,65,CH061
2020-05-07,LU,Luzern,1,0,686,20,0,66,2020-03-03,66,CH061
2020-05-08,LU,Luzern,0,0,686,20,0,66,2020-03-03,67,CH061
2020-05-09,LU,Luzern,0,0,686,20,0,66,2020-03-03,68,CH061
2020-05-10,LU,Luzern,1,0,687,20,0,66,2020-03-03,69,CH061
2020-05-11,LU,Luzern,1,0,688,20,0,66,2020-03-03,70,CH061
2020-05-12,LU,Luzern,0,0,688,20,0,66,2020-03-03,71,CH061
2020-05-13,LU,Luzern,0,0,688,20,0,66,2020-03-03,72,CH061
2020-05-14,LU,Luzern,3,0,691,20,0,66,2020-03-03,73,CH061
2020-05-15,LU,Luzern,3,0,694,20,0,66,2020-03-03,74,CH061
2020-05-16,LU,Luzern,2,0,696,20,0,66,2020-03-03,75,CH061
2020-05-17,LU,Luzern,0,0,696,20,0,66,2020-03-03,76,CH061
2020-05-18,LU,Luzern,5,0,701,20,0,66,2020-03-03,77,CH061
2020-05-19,LU,Luzern,0,0,701,20,0,66,2020-03-03,78,CH061
2020-05-20,LU,Luzern,0,0,701,20,0,66,2020-03-03,79,CH061
2020-05-21,LU,Luzern,0,0,701,20,0,66,2020-03-03,80,CH061
2020-05-22,LU,Luzern,0,0,701,20,0,66,2020-03-03,81,CH061
2020-05-23,LU,Luzern,0,0,701,20,0,66,2020-03-03,82,CH061
2020-02-24,NE,Neuenburg,0,0,0,0,0,0,2020-03-01,-5,CH024
2020-02-25,NE,Neuenburg,0,0,0,0,0,0,2020-03-01,-4,CH024
2020-02-26,NE,Neuenburg,0,0,0,0,1,1,2020-03-01,-3,CH024
2020-02-27,NE,Neuenburg,0,0,0,0,0,1,2020-03-01,-2,CH024
2020-02-28,NE,Neuenburg,0,0,0,0,0,1,2020-03-01,-1,CH024
2020-02-29,NE,Neuenburg,0,0,0,0,0,1,2020-03-01,0,CH024
2020-03-01,NE,Neuenburg,1,0,1,0,0,1,2020-03-01,1,CH024
2020-03-02,NE,Neuenburg,0,0,1,0,1,2,2020-03-01,2,CH024
2020-03-03,NE,Neuenburg,1,0,2,0,1,3,2020-03-01,3,CH024
2020-03-04,NE,Neuenburg,7,0,9,0,0,3,2020-03-01,4,CH024
2020-03-05,NE,Neuenburg,1,0,10,0,1,4,2020-03-01,5,CH024
2020-03-06,NE,Neuenburg,4,0,14,0,3,7,2020-03-01,6,CH024
2020-03-07,NE,Neuenburg,5,0,19,0,1,8,2020-03-01,7,CH024
2020-03-08,NE,Neuenburg,6,0,25,0,0,8,2020-03-01,8,CH024
2020-03-09,NE,Neuenburg,3,0,28,0,1,9,2020-03-01,9,CH024
2020-03-10,NE,Neuenburg,4,0,32,0,1,10,2020-03-01,10,CH024
2020-03-11,NE,Neuenburg,7,0,39,0,0,10,2020-03-01,11,CH024
2020-03-12,NE,Neuenburg,3,0,42,0,2,12,2020-03-01,12,CH024
2020-03-13,NE,Neuenburg,13,0,55,0,1,13,2020-03-01,13,CH024
2020-03-14,NE,Neuenburg,9,0,64,0,3,16,2020-03-01,14,CH024
2020-03-15,NE,Neuenburg,5,0,69,0,2,18,2020-03-01,15,CH024
2020-03-16,NE,Neuenburg,13,0,82,0,4,22,2020-03-01,16,CH024
2020-03-17,NE,Neuenburg,20,1,102,1,4,26,2020-03-01,17,CH024
2020-03-18,NE,Neuenburg,28,1,130,2,1,27,2020-03-01,18,CH024
2020-03-19,NE,Neuenburg,19,1,149,3,1,28,2020-03-01,19,CH024
2020-03-20,NE,Neuenburg,15,0,164,3,2,30,2020-03-01,20,CH024
2020-03-21,NE,Neuenburg,5,0,169,3,1,31,2020-03-01,21,CH024
2020-03-22,NE,Neuenburg,13,0,182,3,6,37,2020-03-01,22,CH024
2020-03-23,NE,Neuenburg,22,0,204,3,8,45,2020-03-01,23,CH024
2020-03-24,NE,Neuenburg,25,1,229,4,7,52,2020-03-01,24,CH024
2020-03-25,NE,Neuenburg,20,2,249,6,2,54,2020-03-01,25,CH024
2020-03-26,NE,Neuenburg,19,2,268,8,3,57,2020-03-01,26,CH024
2020-03-27,NE,Neuenburg,24,1,292,9,6,63,2020-03-01,27,CH024
2020-03-28,NE,Neuenburg,14,1,306,10,3,66,2020-03-01,28,CH024
2020-03-29,NE,Neuenburg,23,2,329,12,0,66,2020-03-01,29,CH024
2020-03-30,NE,Neuenburg,28,1,357,13,8,74,2020-03-01,30,CH024
2020-03-31,NE,Neuenburg,22,2,379,15,1,75,2020-03-01,31,CH024
2020-04-01,NE,Neuenburg,11,2,390,17,3,78,2020-03-01,32,CH024
2020-04-02,NE,Neuenburg,11,1,401,18,2,80,2020-03-01,33,CH024
2020-04-03,NE,Neuenburg,18,0,419,18,1,81,2020-03-01,34,CH024
2020-04-04,NE,Neuenburg,2,1,421,19,0,81,2020-03-01,35,CH024
2020-04-05,NE,Neuenburg,11,0,432,19,4,85,2020-03-01,36,CH024
2020-04-06,NE,Neuenburg,27,5,459,24,2,87,2020-03-01,37,CH024
2020-04-07,NE,Neuenburg,24,0,483,24,4,91,2020-03-01,38,CH024
2020-04-08,NE,Neuenburg,4,0,487,24,3,94,2020-03-01,39,CH024
2020-04-09,NE,Neuenburg,21,0,508,24,2,96,2020-03-01,40,CH024
2020-04-10,NE,Neuenburg,18,0,526,24,2,98,2020-03-01,41,CH024
2020-04-11,NE,Neuenburg,17,1,543,25,2,100,2020-03-01,42,CH024
2020-04-12,NE,Neuenburg,5,1,548,26,2,102,2020-03-01,43,CH024
2020-04-13,NE,Neuenburg,19,1,567,27,0,102,2020-03-01,44,CH024
2020-04-14,NE,Neuenburg,12,1,579,28,0,102,2020-03-01,45,CH024
2020-04-15,NE,Neuenburg,13,0,592,28,1,103,2020-03-01,46,CH024
2020-04-16,NE,Neuenburg,3,2,595,30,0,103,2020-03-01,47,CH024
2020-04-17,NE,Neuenburg,9,2,604,32,0,103,2020-03-01,48,CH024
2020-04-18,NE,Neuenburg,0,0,604,32,0,103,2020-03-01,49,CH024
2020-04-19,NE,Neuenburg,4,2,608,34,1,104,2020-03-01,50,CH024
2020-04-20,NE,Neuenburg,9,2,617,36,1,105,2020-03-01,51,CH024
2020-04-21,NE,Neuenburg,6,1,623,37,0,105,2020-03-01,52,CH024
2020-04-22,NE,Neuenburg,7,2,630,39,2,107,2020-03-01,53,CH024
2020-04-23,NE,Neuenburg,6,0,636,39,2,109,2020-03-01,54,CH024
2020-04-24,NE,Neuenburg,2,2,638,41,0,109,2020-03-01,55,CH024
2020-04-25,NE,Neuenburg,0,0,638,41,0,109,2020-03-01,56,CH024
2020-04-26,NE,Neuenburg,2,2,640,43,0,109,2020-03-01,57,CH024
2020-04-27,NE,Neuenburg,2,0,642,43,1,110,2020-03-01,58,CH024
2020-04-28,NE,Neuenburg,5,1,647,44,0,110,2020-03-01,59,CH024
2020-04-29,NE,Neuenburg,4,0,651,44,0,110,2020-03-01,60,CH024
2020-04-30,NE,Neuenburg,3,1,654,45,0,110,2020-03-01,61,CH024
2020-05-01,NE,Neuenburg,2,0,656,45,1,111,2020-03-01,62,CH024
2020-05-02,NE,Neuenburg,1,0,657,45,1,112,2020-03-01,63,CH024
2020-05-03,NE,Neuenburg,2,1,659,46,0,112,2020-03-01,64,CH024
2020-05-04,NE,Neuenburg,2,0,661,46,0,112,2020-03-01,65,CH024
2020-05-05,NE,Neuenburg,2,0,663,46,0,112,2020-03-01,66,CH024
2020-05-06,NE,Neuenburg,4,0,667,46,0,112,2020-03-01,67,CH024
2020-05-07,NE,Neuenburg,2,1,669,47,0,112,2020-03-01,68,CH024
2020-05-08,NE,Neuenburg,3,0,672,47,1,113,2020-03-01,69,CH024
2020-05-09,NE,Neuenburg,1,0,673,47,0,113,2020-03-01,70,CH024
2020-05-10,NE,Neuenburg,1,0,674,47,0,113,2020-03-01,71,CH024
2020-05-11,NE,Neuenburg,2,0,676,47,0,113,2020-03-01,72,CH024
2020-05-12,NE,Neuenburg,2,0,678,47,0,113,2020-03-01,73,CH024
2020-05-13,NE,Neuenburg,0,0,678,47,0,113,2020-03-01,74,CH024
2020-05-14,NE,Neuenburg,0,0,678,47,0,113,2020-03-01,75,CH024
2020-05-15,NE,Neuenburg,0,1,678,48,0,113,2020-03-01,76,CH024
2020-05-16,NE,Neuenburg,0,0,678,48,0,113,2020-03-01,77,CH024
2020-05-17,NE,Neuenburg,0,0,678,48,0,113,2020-03-01,78,CH024
2020-05-18,NE,Neuenburg,1,0,679,48,0,113,2020-03-01,79,CH024
2020-05-19,NE,Neuenburg,1,0,680,48,0,113,2020-03-01,80,CH024
2020-05-20,NE,Neuenburg,0,0,680,48,0,113,2020-03-01,81,CH024
2020-05-21,NE,Neuenburg,0,0,680,48,0,113,2020-03-01,82,CH024
2020-05-22,NE,Neuenburg,0,0,680,48,0,113,2020-03-01,83,CH024
2020-05-23,NE,Neuenburg,0,0,680,48,0,113,2020-03-01,84,CH024
2020-02-24,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-12,CH065
2020-02-25,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-11,CH065
2020-02-26,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-10,CH065
2020-02-27,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-9,CH065
2020-02-28,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-8,CH065
2020-02-29,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-7,CH065
2020-03-01,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-6,CH065
2020-03-02,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-5,CH065
2020-03-03,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-4,CH065
2020-03-04,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-3,CH065
2020-03-05,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-2,CH065
2020-03-06,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,-1,CH065
2020-03-07,NW,Nidwalden,0,0,0,0,0,0,2020-03-08,0,CH065
2020-03-08,NW,Nidwalden,1,0,1,0,2,2,2020-03-08,1,CH065
2020-03-09,NW,Nidwalden,4,0,5,0,0,2,2020-03-08,2,CH065
2020-03-10,NW,Nidwalden,2,0,7,0,0,2,2020-03-08,3,CH065
2020-03-11,NW,Nidwalden,0,0,7,0,0,2,2020-03-08,4,CH065
2020-03-12,NW,Nidwalden,0,0,7,0,0,2,2020-03-08,5,CH065
2020-03-13,NW,Nidwalden,2,0,9,0,0,2,2020-03-08,6,CH065
2020-03-14,NW,Nidwalden,2,0,11,0,0,2,2020-03-08,7,CH065
2020-03-15,NW,Nidwalden,0,0,11,0,1,3,2020-03-08,8,CH065
2020-03-16,NW,Nidwalden,15,0,26,0,1,4,2020-03-08,9,CH065
2020-03-17,NW,Nidwalden,2,0,28,0,0,4,2020-03-08,10,CH065
2020-03-18,NW,Nidwalden,4,0,32,0,1,5,2020-03-08,11,CH065
2020-03-19,NW,Nidwalden,2,0,34,0,0,5,2020-03-08,12,CH065
2020-03-20,NW,Nidwalden,5,0,39,0,1,6,2020-03-08,13,CH065
2020-03-21,NW,Nidwalden,2,0,41,0,0,6,2020-03-08,14,CH065
2020-03-22,NW,Nidwalden,2,0,43,0,0,6,2020-03-08,15,CH065
2020-03-23,NW,Nidwalden,2,0,45,0,0,6,2020-03-08,16,CH065
2020-03-24,NW,Nidwalden,3,0,48,0,0,6,2020-03-08,17,CH065
2020-03-25,NW,Nidwalden,6,0,54,0,0,6,2020-03-08,18,CH065
2020-03-26,NW,Nidwalden,4,0,58,0,0,6,2020-03-08,19,CH065
2020-03-27,NW,Nidwalden,13,0,71,0,1,7,2020-03-08,20,CH065
2020-03-28,NW,Nidwalden,2,0,73,0,2,9,2020-03-08,21,CH065
2020-03-29,NW,Nidwalden,0,0,73,0,0,9,2020-03-08,22,CH065
2020-03-30,NW,Nidwalden,5,0,78,0,2,11,2020-03-08,23,CH065
2020-03-31,NW,Nidwalden,3,0,81,0,2,13,2020-03-08,24,CH065
2020-04-01,NW,Nidwalden,2,0,83,0,0,13,2020-03-08,25,CH065
2020-04-02,NW,Nidwalden,3,0,86,0,0,13,2020-03-08,26,CH065
2020-04-03,NW,Nidwalden,3,0,89,0,1,14,2020-03-08,27,CH065
2020-04-04,NW,Nidwalden,2,0,91,0,0,14,2020-03-08,28,CH065
2020-04-05,NW,Nidwalden,0,0,91,0,0,14,2020-03-08,29,CH065
2020-04-06,NW,Nidwalden,6,0,97,0,1,15,2020-03-08,30,CH065
2020-04-07,NW,Nidwalden,2,0,99,0,0,15,2020-03-08,31,CH065
2020-04-08,NW,Nidwalden,3,0,102,0,2,17,2020-03-08,32,CH065
2020-04-09,NW,Nidwalden,1,0,103,0,1,18,2020-03-08,33,CH065
2020-04-10,NW,Nidwalden,1,0,104,0,0,18,2020-03-08,34,CH065
2020-04-11,NW,Nidwalden,1,1,105,1,1,19,2020-03-08,35,CH065
2020-04-12,NW,Nidwalden,1,0,106,1,1,20,2020-03-08,36,CH065
2020-04-13,NW,Nidwalden,0,0,106,1,0,20,2020-03-08,37,CH065
2020-04-14,NW,Nidwalden,0,1,106,2,0,20,2020-03-08,38,CH065
2020-04-15,NW,Nidwalden,2,0,108,2,0,20,2020-03-08,39,CH065
2020-04-16,NW,Nidwalden,0,0,108,2,0,20,2020-03-08,40,CH065
2020-04-17,NW,Nidwalden,0,1,108,3,0,20,2020-03-08,41,CH065
2020-04-18,NW,Nidwalden,0,0,108,3,0,20,2020-03-08,42,CH065
2020-04-19,NW,Nidwalden,0,0,108,3,0,20,2020-03-08,43,CH065
2020-04-20,NW,Nidwalden,0,0,108,3,0,20,2020-03-08,44,CH065
2020-04-21,NW,Nidwalden,0,0,108,3,0,20,2020-03-08,45,CH065
2020-04-22,NW,Nidwalden,0,0,108,3,0,20,2020-03-08,46,CH065
2020-04-23,NW,Nidwalden,1,0,109,3,0,20,2020-03-08,47,CH065
2020-04-24,NW,Nidwalden,1,0,110,3,0,20,2020-03-08,48,CH065
2020-04-25,NW,Nidwalden,0,0,110,3,0,20,2020-03-08,49,CH065
2020-04-26,NW,Nidwalden,1,0,111,3,0,20,2020-03-08,50,CH065
2020-04-27,NW,Nidwalden,1,0,112,3,0,20,2020-03-08,51,CH065
2020-04-28,NW,Nidwalden,0,0,112,3,0,20,2020-03-08,52,CH065
2020-04-29,NW,Nidwalden,0,0,112,3,0,20,2020-03-08,53,CH065
2020-04-30,NW,Nidwalden,0,0,112,3,0,20,2020-03-08,54,CH065
2020-05-01,NW,Nidwalden,0,0,112,3,0,20,2020-03-08,55,CH065
2020-05-02,NW,Nidwalden,0,0,112,3,0,20,2020-03-08,56,CH065
2020-05-03,NW,Nidwalden,0,0,112,3,0,20,2020-03-08,57,CH065
2020-05-04,NW,Nidwalden,1,0,113,3,0,20,2020-03-08,58,CH065
2020-05-05,NW,Nidwalden,0,0,113,3,0,20,2020-03-08,59,CH065
2020-05-06,NW,Nidwalden,0,0,113,3,1,21,2020-03-08,60,CH065
2020-05-07,NW,Nidwalden,0,0,113,3,0,21,2020-03-08,61,CH065
2020-05-08,NW,Nidwalden,1,0,114,3,0,21,2020-03-08,62,CH065
2020-05-09,NW,Nidwalden,2,0,116,3,0,21,2020-03-08,63,CH065
2020-05-10,NW,Nidwalden,1,0,117,3,1,22,2020-03-08,64,CH065
2020-05-11,NW,Nidwalden,0,0,117,3,0,22,2020-03-08,65,CH065
2020-05-12,NW,Nidwalden,3,0,120,3,1,23,2020-03-08,66,CH065
2020-05-13,NW,Nidwalden,0,0,120,3,0,23,2020-03-08,67,CH065
2020-05-14,NW,Nidwalden,0,0,120,3,0,23,2020-03-08,68,CH065
2020-05-15,NW,Nidwalden,1,0,121,3,0,23,2020-03-08,69,CH065
2020-05-16,NW,Nidwalden,0,0,121,3,0,23,2020-03-08,70,CH065
2020-05-17,NW,Nidwalden,0,0,121,3,0,23,2020-03-08,71,CH065
2020-05-18,NW,Nidwalden,0,0,121,3,0,23,2020-03-08,72,CH065
2020-05-19,NW,Nidwalden,0,0,121,3,0,23,2020-03-08,73,CH065
2020-05-20,NW,Nidwalden,0,0,121,3,0,23,2020-03-08,74,CH065
2020-05-21,NW,Nidwalden,0,0,121,3,0,23,2020-03-08,75,CH065
2020-05-22,NW,Nidwalden,0,0,121,3,0,23,2020-03-08,76,CH065
2020-05-23,NW,Nidwalden,0,0,121,3,0,23,2020-03-08,77,CH065
2020-02-24,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-14,CH064
2020-02-25,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-13,CH064
2020-02-26,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-12,CH064
2020-02-27,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-11,CH064
2020-02-28,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-10,CH064
2020-02-29,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-9,CH064
2020-03-01,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-8,CH064
2020-03-02,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-7,CH064
2020-03-03,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-6,CH064
2020-03-04,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-5,CH064
2020-03-05,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-4,CH064
2020-03-06,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-3,CH064
2020-03-07,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-2,CH064
2020-03-08,OW,Obwalden,0,0,0,0,0,0,2020-03-10,-1,CH064
2020-03-09,OW,Obwalden,0,0,0,0,0,0,2020-03-10,0,CH064
2020-03-10,OW,Obwalden,1,0,1,0,0,0,2020-03-10,1,CH064
2020-03-11,OW,Obwalden,6,0,7,0,0,0,2020-03-10,2,CH064
2020-03-12,OW,Obwalden,0,0,7,0,0,0,2020-03-10,3,CH064
2020-03-13,OW,Obwalden,3,0,10,0,0,0,2020-03-10,4,CH064
2020-03-14,OW,Obwalden,5,0,15,0,1,1,2020-03-10,5,CH064
2020-03-15,OW,Obwalden,0,0,15,0,0,1,2020-03-10,6,CH064
2020-03-16,OW,Obwalden,2,0,17,0,0,1,2020-03-10,7,CH064
2020-03-17,OW,Obwalden,1,0,18,0,0,1,2020-03-10,8,CH064
2020-03-18,OW,Obwalden,2,0,20,0,0,1,2020-03-10,9,CH064
2020-03-19,OW,Obwalden,0,0,20,0,0,1,2020-03-10,10,CH064
2020-03-20,OW,Obwalden,1,0,21,0,0,1,2020-03-10,11,CH064
2020-03-21,OW,Obwalden,2,0,23,0,0,1,2020-03-10,12,CH064
2020-03-22,OW,Obwalden,2,0,25,0,0,1,2020-03-10,13,CH064
2020-03-23,OW,Obwalden,1,0,26,0,0,1,2020-03-10,14,CH064
2020-03-24,OW,Obwalden,0,0,26,0,0,1,2020-03-10,15,CH064
2020-03-25,OW,Obwalden,2,0,28,0,1,2,2020-03-10,16,CH064
2020-03-26,OW,Obwalden,3,0,31,0,2,4,2020-03-10,17,CH064
2020-03-27,OW,Obwalden,4,0,35,0,1,5,2020-03-10,18,CH064
2020-03-28,OW,Obwalden,2,0,37,0,0,5,2020-03-10,19,CH064
2020-03-29,OW,Obwalden,2,0,39,0,0,5,2020-03-10,20,CH064
2020-03-30,OW,Obwalden,2,0,41,0,0,5,2020-03-10,21,CH064
2020-03-31,OW,Obwalden,1,0,42,0,0,5,2020-03-10,22,CH064
2020-04-01,OW,Obwalden,3,0,45,0,0,5,2020-03-10,23,CH064
2020-04-02,OW,Obwalden,4,0,49,0,0,5,2020-03-10,24,CH064
2020-04-03,OW,Obwalden,0,0,49,0,0,5,2020-03-10,25,CH064
2020-04-04,OW,Obwalden,1,0,50,0,0,5,2020-03-10,26,CH064
2020-04-05,OW,Obwalden,3,0,53,0,0,5,2020-03-10,27,CH064
2020-04-06,OW,Obwalden,1,0,54,0,0,5,2020-03-10,28,CH064
2020-04-07,OW,Obwalden,1,0,55,0,0,5,2020-03-10,29,CH064
2020-04-08,OW,Obwalden,1,0,56,0,0,5,2020-03-10,30,CH064
2020-04-09,OW,Obwalden,0,0,56,0,0,5,2020-03-10,31,CH064
2020-04-10,OW,Obwalden,0,0,56,0,0,5,2020-03-10,32,CH064
2020-04-11,OW,Obwalden,0,0,56,0,0,5,2020-03-10,33,CH064
2020-04-12,OW,Obwalden,0,0,56,0,0,5,2020-03-10,34,CH064
2020-04-13,OW,Obwalden,0,0,56,0,0,5,2020-03-10,35,CH064
2020-04-14,OW,Obwalden,0,0,56,0,0,5,2020-03-10,36,CH064
2020-04-15,OW,Obwalden,1,0,57,0,0,5,2020-03-10,37,CH064
2020-04-16,OW,Obwalden,2,0,59,0,0,5,2020-03-10,38,CH064
2020-04-17,OW,Obwalden,1,0,60,0,0,5,2020-03-10,39,CH064
2020-04-18,OW,Obwalden,0,0,60,0,0,5,2020-03-10,40,CH064
2020-04-19,OW,Obwalden,0,0,60,0,0,5,2020-03-10,41,CH064
2020-04-20,OW,Obwalden,0,0,60,0,0,5,2020-03-10,42,CH064
