canton_codes,canton_name,date,date_t0,t,wd,sunday,total_trips_2019,total_trips_2020,train_trips_2019,train_trips_2020,highway_trips_2019,highway_trips_2020,road_trips_2019,road_trips_2020,commuter_trips_2019,commuter_trips_2020,non_commuter_trips_2019,non_commuter_trips_2020,ln_total_trips_2019,ln_train_trips_2019,ln_highway_trips_2019,ln_road_trips_2019,ln_commuter_trips_2019,ln_non_commuter_trips_2019,ln_total_trips_2020,ln_train_trips_2020,ln_highway_trips_2020,ln_road_trips_2020,ln_commuter_trips_2020,ln_non_commuter_trips_2020,bag_falle,bag_tode,bag_cum_falle,bag_cum_tode,bag_hosp,bag_cum_hosp,NUTS3,cl_border,emerg1,emerg2,gath100,gath5,pub_trans_res,cross_closed,gath30,shops_closed,eth_ban_100,eth_ban_1000,eth_ban_5,eth_closed_borders,eth_closed_hair,eth_closed_museum,eth_closed_schools,eth_closed_stores-bars,eth_hygiene,eth_no_test,eth_ban_30,eth_closed_stores_bars,ihs_bag_falle,ihs_bag_tode,lag_ihs_bag_falle,lag_ihs_bag_tode,lag_bag_cum_falle,lag_bag_cum_tode,incr,dln_bag_cum_falle,tests,positivity_rate,canton_pop
VS,Wallis,2020-03-15,2020-02-28,17,Sunday,2020-03-15,748331,517782,105294,46758,138022,75049,505038,395987,48394,39925,699961,477869,13.525600672445432,11.564511716441661,11.835168371723134,13.132388952951297,10.787131118078038,13.458779898187728,13.1573095832388,10.752740643071617,11.22589651252247,12.889136661414929,10.594757973083214,13.077091915335272,10,2,101,3,3,30,CH012,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2.99822295029797,1.4436354751788103,3.7382360302615427,0,91,1,0.10989010989010989,0.10426101032440993,2524,0.14381933438985736,354148
VS,Wallis,2020-03-16,2020-02-28,18,Monday,NA,800154,693186,99498,51289,123455,96556,577221,545354,174049,177169,626126,516030,13.592559488124317,11.507892822442154,11.723631996180755,13.265980487756407,12.067092147747642,13.347306907783818,13.449053640428067,10.845231583215277,11.47787842989266,13.209190404069147,12.084859358282115,13.153920182308546,60,1,161,4,5,35,CH012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4.78756117999381,0.8813735870195429,2.99822295029797,1.4436354751788103,101,3,0.594059405940594,0.46628384814320345,5279,0.09263118014775526,354148
VS,Wallis,2020-03-17,2020-02-28,19,Tuesday,NA,674095,548170,94054,40170,109929,74774,470131,433237,73611,142672,600505,405510,13.421126329516886,11.451624364393624,11.607589981833636,13.060766658254344,11.206549750071193,13.305526246862183,13.214340736800297,10.600875727353328,11.22222550995503,12.97904020135733,11.86830356837466,12.912900813145983,52,0,213,4,5,40,CH012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.644483341943245,0,4.78756117999381,0.8813735870195429,161,4,0.32298136645962733,0.27988780072496233,9355,0.11352218065205773,354148
VS,Wallis,2020-03-18,2020-02-28,20,Wednesday,NA,919855,535269,111030,37757,141649,70851,667200,426672,211254,131836,708628,403444,13.731971327908015,11.617555714048311,11.861107445579666,13.410845130026674,12.2608164799514,13.471085985168534,13.190524703253017,10.538926167950644,11.16833435934526,12.963770847149567,11.789314004877212,12.90779297143475,81,0,294,4,7,47,CH012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5.087634437002271,0,4.644483341943245,0,213,4,0.38028169014084506,0.32228760162925596,10591,0.12416202436030592,354148
VS,Wallis,2020-03-19,2020-02-28,21,Thursday,NA,818209,347904,103267,25523,137357,42526,577608,279867,191223,43634,627010,304283,13.6148730841725,11.545073146180547,11.830338654913515,13.26665071688035,12.161195565251859,13.348717768451191,12.759681858630707,10.14733528540863,10.657870932566647,12.54206976930315,10.683591941951969,12.625713468402717,38,2,332,6,6,53,CH012,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.330906425536431,1.4436354751788103,5.087634437002271,0,294,4,0.1292517006802721,0.12155520157780675,9617,0.13996048663824479,354148
VS,Wallis,2020-03-20,2020-02-28,22,Friday,NA,903904,475464,121098,31369,168062,61478,614766,382630,178657,90263,725270,385215,13.714478439044992,11.704355414128175,12.032088237923121,13.328996986579925,12.093223045443517,13.49429927830111,13.072046448322272,10.353575423086568,11.026434666219032,12.854823743787293,11.41048291014307,12.861556898957902,95,0,427,6,8,61,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5.247051771840578,0,4.330906425536431,1.4436354751788103,332,6,0.286144578313253,0.25164904431213664,8082,0.1534273694630042,354148
VS,Wallis,2020-03-21,2020-02-28,23,Saturday,NA,889766,355735,111047,22303,150761,33772,627979,299671,63917,36898,825872,318848,13.698713785790131,11.617708814099494,11.92345108041824,13.350262005400777,11.065340645671654,13.624195076814615,12.781941350621832,10.012476477547958,10.42738733578939,12.610440485192775,10.51591262801771,12.672469779181798,51,2,478,8,10,71,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.625068916307673,1.4436354751788103,5.247051771840578,0,427,6,0.11943793911007025,0.11282671926283161,6393,0.1772250899421242,354148
VS,Wallis,2020-03-22,2020-02-28,24,Sunday,2020-03-22,705893,243842,98770,16454,138144,24977,468998,202423,41824,22063,664090,221792,13.46721894691564,11.500549193902174,11.836051898355205,13.058353783027,10.641225616423949,13.406172961442236,12.40427575354652,9.708323887728875,10.125710680390595,12.218114846302962,10.001657276308372,12.30949528471771,37,0,515,8,6,77,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.304247658249556,0,4.625068916307673,1.4436354751788103,478,8,0.07740585774058577,0.07455616817227995,3289,0.2444512009729401,354148
VS,Wallis,2020-03-23,2020-02-28,25,Monday,NA,705806,438681,86254,27158,123842,55366,495732,356168,172945,112995,532884,325698,13.467095691178956,11.36505171062983,11.726761838563947,13.11379073709957,12.06072890385779,13.186059043439311,12.991527776437518,10.20942694125874,10.92172096592159,12.78315780863197,11.635098848927905,12.693725850625269,96,1,611,9,12,89,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5.25752249766017,0.8813735870195429,4.304247658249556,0,515,8,0.18640776699029127,0.17093005850785925,6641,0.18957988254780905,354148
VS,Wallis,2020-03-24,2020-02-28,26,Tuesday,NA,844518,432748,95780,26491,135734,54592,613025,351677,204592,108450,639949,324310,13.646521329390055,11.4698091738966,11.818452367129634,13.326160997121,12.228773031050949,13.369143764660636,12.977910851421768,10.184560331647974,10.90764263085135,12.770468419678751,11.594044516255021,12.689455127466008,99,1,710,10,7,96,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5.288292537319899,0.8813735870195429,5.25752249766017,0.8813735870195429,611,9,0.16202945990180032,0.15016801086376574,5797,0.2611695704674832,354148
VS,Wallis,2020-03-25,2020-02-28,27,Wednesday,NA,914846,438523,106616,26720,145125,53797,663126,358017,212821,107033,702047,331501,13.726511024081683,11.576988873259562,11.885350719000193,13.404720296360559,12.268206715791186,13.461755632333743,12.99116754095818,10.193167627650581,10.892972982513328,12.788335750288931,11.580892477110034,12.711386105194757,69,1,779,11,10,106,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.927306190998636,0.8813735870195429,5.288292537319899,0.8813735870195429,710,10,0.09718309859154929,0.09274607583538685,7665,0.154337899543379,354148
VS,Wallis,2020-03-26,2020-02-28,28,Thursday,NA,904449,442597,107163,26837,148478,54005,648828,361766,213536,106200,690935,336409,13.715081197484855,11.582106318787394,11.908192078101722,13.382922937448916,12.271560715703334,13.445801031755082,13.000414928446878,10.197536811366069,10.896831913852575,12.798752872955859,11.573079387789976,12.7260829605875,76,1,855,12,9,115,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5.023923800584955,0.8813735870195429,4.927306190998636,0.8813735870195429,779,11,0.0975609756097561,0.09309042306601167,7862,0.1670058509285169,354148
VS,Wallis,2020-03-27,2020-02-28,29,Friday,NA,1017836,475271,129495,28934,175253,59169,713113,387180,210208,106393,807655,368891,13.83318936291811,11.771397549337733,12.0739859231526,13.47739517211246,12.2558527956922,13.601890266123212,13.071640446644304,10.272772653189536,10.988153035071614,12.86664498015794,11.574895064251775,12.818256486431643,92,2,947,14,13,128,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5.214965293162436,1.4436354751788103,5.023923800584955,0.8813735870195429,855,12,0.10760233918128655,0.10219762424931833,7197,0.18604974294845075,354148
VS,Wallis,2020-03-28,2020-02-28,30,Saturday,NA,1001991,381726,123923,22206,156197,34713,721891,324816,79318,38556,922694,343179,13.817499578550681,11.727415683964917,11.958873310057315,13.489629436948832,11.281220367994111,13.735052930890253,12.852458352735228,10.008117801614212,10.454869535544447,12.691014147140116,10.55986700890386,12.746007455912643,44,3,991,17,6,134,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.477465921704087,1.8184464592320668,5.214965293162436,1.4436354751788103,947,14,0.046462513199577615,0.04541544114391005,5763,0.174561860142287,354148
VS,Wallis,2020-03-29,2020-02-28,31,Sunday,2020-03-29,773032,232916,107991,14967,138846,23916,526216,194044,50944,22107,722110,210821,13.558075723866667,11.589803169300609,11.841120684253728,13.173467053815527,10.838482269204055,13.489932760840821,12.358433152525215,9.613603056529147,10.082302970000795,12.17584021645301,10.003649579435109,12.25876471118091,34,6,1025,23,10,144,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.219723898031069,2.4917798526449118,4.477465921704087,1.8184464592320668,991,17,0.034308779011099896,0.03373335724252069,2760,0.20869565217391303,354148
VS,Wallis,2020-03-30,2020-02-28,32,Monday,NA,859466,417357,98640,25399,130186,53707,630659,338264,219612,108452,639873,308919,13.664066545140118,11.499232137838225,11.776719476093456,13.354520583403758,12.299617631933282,13.369024998144528,12.941697249631337,10.142465082152865,10.89129862581914,12.731581934681317,11.594062957763168,12.640834385593926,85,4,1110,27,10,154,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5.135833037330569,2.0947125472611012,4.219723898031069,2.4917798526449118,1025,23,0.08292682926829269,0.07966740273387085,4488,0.2444295900178253,354148
VS,Wallis,2020-03-31,2020-02-28,33,Tuesday,NA,846847,461067,91651,28118,131789,55704,623429,377256,217115,110650,629754,350428,13.649275319772991,11.425743164283066,11.788957437780025,13.342990164322263,12.288182446063663,13.35308454592156,13.041298647644096,10.244165219639852,10.927807236622384,12.840679281076184,11.614127345479195,12.766910543527644,68,1,1178,28,8,162,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.912708947095866,0.8813735870195429,5.135833037330569,2.0947125472611012,1110,27,0.06126126126126126,0.05945806990515212,7121,0.19407386603005197,354148
VS,Wallis,2020-04-01,2020-02-28,34,Wednesday,NA,829886,493432,85899,30242,133672,59271,610338,403929,208615,110324,621293,383119,13.629043620941898,11.360927466461046,11.80314431707398,13.321768181054336,12.24824572692137,13.339558069289458,13.109140337074855,10.316986965672614,10.989875426581515,12.908994398924493,11.611176769967958,12.856100924864828,69,1,1247,29,4,166,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.927306190998636,0.8813735870195429,4.912708947095866,0.8813735870195429,1178,28,0.05857385398981324,0.056922581468504596,6657,0.16914526062791047,354148
VS,Wallis,2020-04-02,2020-02-28,35,Thursday,NA,772348,491654,85119,30035,127636,59871,559616,401760,205870,108857,566501,382809,13.557190504639465,11.35180555638616,11.756937741762615,13.235006113216047,12.235000180603354,13.247234124673707,13.105530496044219,10.310118647284261,10.999947526636095,12.903610174391412,11.59779037327665,12.855291449256345,47,3,1294,32,12,178,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.543407936444133,1.8184464592320668,4.927306190998636,0.8813735870195429,1247,29,0.03769045709703288,0.03699752938080891,6960,0.15272988505747126,354148
VS,Wallis,2020-04-03,2020-02-28,36,Friday,NA,965088,525127,118847,31463,163375,64586,682889,429090,209705,109091,755405,416049,13.779974567873257,11.6855922305682,12.003803450926522,13.434087607043786,12.253457060191833,13.535009308248384,13.171395417081426,10.35656753125214,11.075752948017643,12.969421966117055,11.599937675292844,12.938558320768422,49,2,1343,34,4,182,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.585071585693813,1.4436354751788103,4.543407936444133,1.8184464592320668,1294,32,0.03786707882534776,0.03716772146239222,6513,0.15937356057116536,354148
VS,Wallis,2020-04-04,2020-02-28,37,Saturday,NA,881561,422311,103914,23822,148168,39401,629497,359097,73440,41618,808141,380702,13.689449478652723,11.551318912957099,11.906102044102637,13.35267636676813,11.204224025294373,13.60249182722951,12.95349728841609,10.078364802440847,10.5815464756746,12.791347825960397,10.636288044972725,12.84977219583722,33,2,1376,36,2,184,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.1898842314256335,1.4436354751788103,4.585071585693813,1.4436354751788103,1343,34,0.024571854058078928,0.024274821970051264,5204,0.1354727132974635,354148
VS,Wallis,2020-04-05,2020-02-28,38,Sunday,2020-04-05,575203,344010,78847,21095,114628,33735,381750,289190,42944,28306,532283,315714,13.262478300952564,11.275264544742841,11.649447381517259,12.85252122308088,10.667652220331354,13.184930581773155,12.748426005700459,9.95679132455844,10.426291153061525,12.574839190522297,10.250829075293785,12.662592019460837,15,4,1391,40,3,187,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.4023066454805946,2.0947125472611012,4.1898842314256335,1.4436354751788103,1376,36,0.010901162790697675,0.010842173430154034,3305,0.11770045385779122,354148
VS,Wallis,2020-04-06,2020-02-28,39,Monday,NA,780195,505738,92673,30237,124066,61069,563477,414442,202175,113392,578042,392356,13.567299167420982,11.43683244699297,11.72856896105261,13.241881795302428,12.216888937964024,13.26740180937445,13.133774027610585,10.316821619022988,11.019759651431075,12.93468831614306,11.638606121050037,12.87992486990715,68,2,1459,42,4,191,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.912708947095866,1.4436354751788103,3.4023066454805946,2.0947125472611012,1391,40,0.04888569374550683,0.04772835659934227,4105,0.18319123020706454,354148
VS,Wallis,2020-04-07,2020-02-28,40,Tuesday,NA,776365,420762,92938,24992,124004,50700,559443,345081,190833,90070,585553,330704,13.56237804940512,11.43968788314769,11.72806910213141,13.234696924868732,12.159153979016006,13.280311978845427,12.949822632145459,10.126311052639412,10.833681189579275,12.75153445106507,11.40834242477779,12.708978994451616,38,5,1497,47,5,196,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.330906425536431,2.3124383412727525,4.912708947095866,1.4436354751788103,1459,42,0.02604523646333105,0.02571183589684356,6855,0.14208606856309264,354148
VS,Wallis,2020-04-08,2020-02-28,41,Wednesday,NA,764695,462429,92143,27266,122970,56574,549605,378599,182291,94448,582427,367992,13.547232340499106,11.431096997108991,11.719695702166494,13.216955117374367,12.113359590276362,13.274959134680136,13.044248310636698,10.213395783746074,10.943304794693733,12.844232876443781,11.45580469748047,12.815816477784335,36,5,1533,52,3,199,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.276858964458208,2.3124383412727525,4.330906425536431,2.3124383412727525,1497,47,0.02404809619238477,0.02376349445218562,6561,0.12147538484987044,354148
VS,Wallis,2020-04-09,2020-02-28,42,Thursday,NA,731459,516967,87335,31204,125384,65519,518758,420254,181912,103982,549567,412996,13.502796448657556,11.377506577862492,11.739136307333904,13.15919277209488,12.111278332643627,13.216885974419462,13.155734321666124,10.348301570708204,11.090095455895215,12.948614569369527,11.551973086220894,12.931193186666244,26,3,1559,55,2,201,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.9516133360820653,1.8184464592320668,4.276858964458208,2.3124383412727525,1533,52,0.016960208741030658,0.016817990185962195,6016,0.12001329787234043,354148
VS,Wallis,2020-04-10,2020-02-28,43,Friday,NA,848094,471843,111783,26741,150725,50314,585604,394800,179396,62220,668717,409635,13.650746757687342,11.62431477089618,11.923212263357607,13.280399072207004,12.097350931814226,13.413116230180417,13.064401582116378,10.193953247114495,10.826038647381097,12.886134586541463,11.038431770451629,12.923021798275608,31,5,1590,60,2,203,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.1273944292716545,2.3124383412727525,3.9516133360820653,1.8184464592320668,1559,55,0.019884541372674792,0.019689426156500822,3979,0.10781603417944208,354148
VS,Wallis,2020-04-11,2020-02-28,44,Saturday,NA,783249,431958,100363,24084,144619,40350,538289,367535,63319,39293,719953,392677,13.571205932082057,11.516548892420996,11.8818579770321,13.196150869638418,11.055940721071757,13.486941211083773,12.976083640277638,10.089302998584339,10.605346673698095,12.814573831195407,10.578801664944281,12.880742669968779,24,2,1614,62,1,204,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.8716347563877314,1.4436354751788103,4.1273944292716545,2.3124383412727525,1590,60,0.01509433962264151,0.014981553615617038,2791,0.13471873880329632,354148
VS,Wallis,2020-04-12,2020-02-28,45,Sunday,2020-04-12,568357,325790,80588,18517,112046,30858,375744,276424,37358,25611,531022,300187,13.25050502139337,11.2971050340358,11.62666478024292,12.836663339423858,10.528302357719248,13.182558730627596,12.694008281001919,9.826444508037817,10.337151315002972,12.52969119778626,10.150777225678416,12.612160892780143,13,4,1627,66,2,206,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.2595725562629214,2.0947125472611012,3.8716347563877314,1.4436354751788103,1614,62,0.0080545229244114,0.008022258389143389,2299,0.1213571117877338,354148
VS,Wallis,2020-04-13,2020-02-28,46,Monday,NA,797652,390284,95946,23213,129022,41686,572708,325393,190470,42223,607207,348069,13.589427691091386,11.471540812187497,11.767738211438726,13.25813126720354,12.157249980832605,13.316625033323852,12.874629958221329,10.052467745547446,10.637920620001616,12.69278896155044,10.650720375249316,12.76015601496462,14,1,1641,67,0,206,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.3334775868839923,0.8813735870195429,3.2595725562629214,2.0947125472611012,1627,66,0.008604794099569761,0.008567983871053286,2195,0.1357630979498861,354148
VS,Wallis,2020-04-14,2020-02-28,47,Tuesday,NA,918938,533071,98264,32444,137860,66242,682837,434396,226833,105631,692129,427452,13.73097393442651,11.495413013218931,11.833993956439643,13.434011457069303,12.331969342896754,13.44752763341144,13.18640990253171,10.387270805190235,11.10106998184005,12.981711839456338,11.567707167779876,12.965597280353247,28,0,1669,67,3,209,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.025670415869822,0,3.3334775868839923,0.8813735870195429,1641,67,0.017062766605728214,0.016918832571743536,3922,0.1172870984191739,354148
VS,Wallis,2020-04-15,2020-02-28,48,Wednesday,NA,998494,578543,115533,36142,152456,68276,730523,474135,225224,105928,773289,472626,13.814003422806433,11.657311482421147,11.934631308808212,13.501515994961292,12.324850741505344,13.558408125744887,13.268268153017736,10.495210902958108,11.131313592884224,13.069247370253091,11.570514897019592,13.066059657033366,13,0,1682,67,2,211,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.2595725562629214,0,4.025670415869822,0,1669,67,0.007789095266626723,0.007758916871059007,5587,0.08304993735457311,354148
VS,Wallis,2020-04-16,2020-02-28,49,Thursday,NA,864494,540030,106432,33713,151187,66325,606896,440004,185120,99989,679396,440054,13.669899643653403,11.5752615625526,11.926272760195198,13.316112720930583,12.128759542427504,13.428959447143452,13.19937997255286,10.425638798632033,11.10232217900594,12.994539096762212,11.512815458919786,12.994652725636795,17,1,1699,68,1,212,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.5272244561999657,0.8813735870195429,3.2595725562629214,0,1682,67,0.010107015457788348,0.01005628113903878,5131,0.09082050282595985,354148
VS,Wallis,2020-04-17,2020-02-28,50,Friday,NA,1068507,593480,127350,36930,181531,72300,759646,484257,119660,102401,948868,491087,13.881772904959936,11.754694480407602,12.109181717000643,13.540607814275216,11.692409666944023,13.763024974134698,13.293758794064729,10.516779507846609,11.188579408146856,13.09037103650808,11.536651757164861,13.104376580489838,17,3,1716,71,1,213,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.5272244561999657,1.8184464592320668,3.5272244561999657,0.8813735870195429,1699,68,0.010005885815185403,0.0099561583759753,4597,0.08396780509027627,354148
VS,Wallis,2020-04-18,2020-02-28,51,Saturday,NA,942627,483461,119961,28148,140484,48028,682202,407293,70316,42333,872332,441137,13.756425937237216,11.694921968940237,11.852848882267672,13.43308108065397,11.16075464791978,13.678925364375294,13.0887259287814,10.24523158308644,10.779539453150608,12.917288107139688,10.653322202725871,12.997110763781276,9,3,1725,74,0,213,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.8934439858858716,1.8184464592320668,3.5272244561999657,1.8184464592320668,1716,71,0.005244755244755245,0.005231049417552036,3693,0.07229894394800974,354148
VS,Wallis,2020-04-19,2020-02-28,52,Sunday,2020-04-19,727890,357385,97756,22833,125957,37949,504196,296614,42608,27517,685302,329879,13.497905216861135,11.49022985703804,11.743695857846541,13.130720360344709,10.659797308053713,13.437614895999541,12.786568911044952,10.0359621369355,10.543998432015464,12.600186909190349,10.222559274477174,12.706481199537338,9,3,1734,77,0,213,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2.8934439858858716,1.8184464592320668,2.8934439858858716,1.8184464592320668,1725,74,0.0052173913043478265,0.005203827875027045,2119,0.048607833883907506,354148
VS,Wallis,2020-04-20,2020-02-28,53,Monday,NA,810099,558144,102625,34783,152117,68437,555377,454934,75266,114473,734855,443682,13.604911741402317,11.53883684675473,11.932405240575049,13.227402441402106,11.228783784594436,13.507428479821366,13.232372272586657,10.456884040657634,11.133668893030196,13.027907632466546,11.648094266309124,13.00286336859278,19,1,1753,78,3,216,CH012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.6382779622295387,0.8813735870195429,2.8934439858858716,1.8184464592320668,1734,77,0.010957324106113034,0.010897727580747585,3430,0.08513119533527697,354148
